출처,직군,검색어,공고 이름,회사 이름,회사 위치,마감일,링크,점수,워치리스트
사람인,컨설팅,전략컨설팅,[데이터유니버스] 2026년 신입/경력직 공개채용,(주)데이터유니버스,서울영등포구,~ 09/01(화),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54617998,20,FALSE
사람인,컨설팅,전략컨설팅,신입 및 경력사원 모집,(주)위세아이텍,경기과천시,~ 08/16(일),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54608372,20,FALSE
사람인,컨설팅,전략컨설팅,[하이텔레서비스] AICC AX운영담당자 채용,(주)하이텔레서비스,서울강서구,~ 08/14(금),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54620096,20,FALSE
사람인,컨설팅,전략컨설팅,메타넷그룹 HRBP,메타넷디지털(주),서울종로구,~ 09/02(수),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54645665,20,FALSE
사람인,컨설팅,전략컨설팅,이수화학 인사노무팀(노무 직무) 채용,(주)이수화학,울산남구,채용시,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54377210,20,FALSE
사람인,컨설팅,전략컨설팅,[일본계기업] 인사총무팀 과장급 모집,(주)스크린에이치디코리아,경기안양시 만안구,~ 08/31(월),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54609878,20,FALSE
사람인,컨설팅,전략컨설팅,[CJ제일제당] Regulatory Affairs 경력 채용,CJ제일제당(주),경기수원시 영통구,~ 08/15(토),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54642315,20,FALSE
사람인,컨설팅,전략컨설팅,한일네트웍스 UNIERP 유지보수등 프로그램 개발자 모집(신입),한일네트웍스(주),서울서초구,~ 08/11(화),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54648930,20,FALSE
사람인,컨설팅,전략컨설팅,㈜케이제이씨 디스플레이 코퍼레이션 각 부문 신입 및 경력직 채용,(주)케이제이씨디스플레이코퍼레이션,서울영등포구,~ 08/31(월),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54599213,20,FALSE
사람인,컨설팅,전략컨설팅,"아이더스에프앤비(푸라닭 치킨, 움버거앤윙스) 채용",(주)아이더스에프앤비,서울강서구,~ 08/29(토),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54607130,20,FALSE
사람인,컨설팅,전략컨설팅,"[경력직] AK PLAZA '26년 8월 경력직 채용공고(자금팀, 법무팀)",에이케이플라자(주),경기성남시 분당구,~ 08/18(화),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54587984,20,FALSE
사람인,컨설팅,전략컨설팅,[일경험] 인턴형 참여자 모집(경영사무/마케팅/인사/교육/사서/IT/음향),(주)에스테이트,서울강남구,~ 08/24(월),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54608438,20,FALSE
사람인,컨설팅,전략컨설팅,IP/특허 관리 담당자,(주)두핸즈,서울성동구,~ 09/01(화),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54630034,20,FALSE
사람인,컨설팅,전략컨설팅,[일경험]슈나이더일렉트릭코리아 인턴형 참여자 모집(경영사무/광고마케팅),(주)에스테이트,서울강남구,~ 08/31(월),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54650315,20,FALSE
사람인,컨설팅,전략컨설팅,[분당/사세확장] IT정보보안기업 인사(채용) 실무자 채용,엔큐리티(주),경기성남시 분당구,~ 08/28(금),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54584956,20,FALSE
사람인,컨설팅,전략컨설팅,"세균·바이러스와의 전쟁, 그 첫 번째 도전자를 찾습니다",(주)트라코월드,경기화성시,채용시,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54629279,20,FALSE
사람인,컨설팅,전략컨설팅,회계·자금(Accounting & Finance) [경력],한영회계법인,서울영등포구,~ 08/17(월),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54646709,55,TRUE
사람인,컨설팅,전략컨설팅,[지에이그룹] 2026년 각 부문 신입 및 경력사원 공개 채용,(주)지에이건설,전남광주서구,채용시,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54569588,20,FALSE
사람인,컨설팅,전략컨설팅,2026 심슨어학원 부문별 인재채용,(주)심슨교육,서울광진구,~ 06/02(수),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54059680,20,FALSE
사람인,컨설팅,전략컨설팅,[코스닥 상장사] 이에이트 개발직군 부문 채용,이에이트(주),서울송파구,~ 08/31(월),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54123891,20,FALSE
사람인,컨설팅,전략컨설팅,2026년 하반기 신입/경력 수시채용,(주)더비엔아이,서울강남구,~ 08/07(금),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54505920,25,FALSE
사람인,컨설팅,전략컨설팅,[K뷰티] 상품기획BM/품질/인사 [경력],(주)와우바이오텍,서울영등포구,~ 09/02(수),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54656121,20,FALSE
사람인,컨설팅,전략컨설팅,(주)야베스 각 부문 신입/경력 채용,(주)야베스,울산남구,~ 08/18(화),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54488926,20,FALSE
사람인,컨설팅,전략컨설팅,[아티젠스페이스] AI 엔지니어/풀스택형 개발자 신입/경력 채용,(주)아티젠스페이스,서울강남구,~ 08/15(토),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54487906,20,FALSE
사람인,컨설팅,전략컨설팅,시스템 엔지니어 채용,(주)에이에스티글로벌,서울영등포구,~ 08/26(수),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54582350,20,FALSE
사람인,컨설팅,전략컨설팅,[메가스터디교육그룹] 김영편입 각 부문 정규직 채용,(주)아이비김영,서울강남구,~ 08/11(화),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54636065,20,FALSE
사람인,컨설팅,전략컨설팅,[메가스터디교육그룹] 김영편입 캠퍼스 각 부문 정규직 채용,(주)아이비김영,서울강남구,~ 08/11(화),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54636150,20,FALSE
사람인,컨설팅,전략컨설팅,[우수교육기업] 에듀플렉스 학습매니저 서울/경기/인천 채용,에듀플렉스,서울전체,~ 08/25(화),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54650242,20,FALSE
사람인,컨설팅,전략컨설팅,화장품 해외영업 / 디자이너 채용,(주)퍼스트마켓,서울종로구,~ 08/15(토),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54553228,20,FALSE
사람인,컨설팅,전략컨설팅,"AX전략운영,시스템 아키텍처 분석,AI백엔드개발,Salesforce PM",(주)골든플래닛,서울강남구,~ 10/20(화),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54325613,20,FALSE
사람인,컨설팅,전략컨설팅,[사조그룹] (주)사조프레시미트 각 부문별 신입/경력 채용,농업회사법인(주)사조프레시미트,충북진천군,~ 08/19(수),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54522096,20,FALSE
사람인,컨설팅,전략컨설팅,[경영지원팀] 경리 정규직 사원모집,(주)중앙애드넷아이엔씨,서울구로구,~ 08/16(일),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54446201,20,FALSE
사람인,컨설팅,전략컨설팅,백엔드 개발자(Java) 인턴/신입 채용,(주)에코마케팅,서울송파구,~ 08/16(일),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54635306,20,FALSE
사람인,컨설팅,전략컨설팅,[F&B R&D] 메뉴개발 및 상품기획 (프랜차이즈),(주)더블유디,경기안산시 단원구,~ 09/02(수),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54629361,20,FALSE
사람인,컨설팅,전략컨설팅,[프랜차이즈 본사] SNS 콘텐츠 마케터 및 기획 모집,(주)더블유디,경기안산시 단원구,~ 09/02(수),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54629368,20,FALSE
사람인,컨설팅,전략컨설팅,디자이너/프로모션 및 운영 정규직 채용,(주)씨티티디,서울강남구,오늘마감,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54391005,20,FALSE
사람인,컨설팅,전략컨설팅,[주식회사 라아] 부문별 채용,주식회사라아,인천강화군,~ 08/11(화),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54450119,20,FALSE
사람인,컨설팅,전략컨설팅,콘텐츠&퍼포먼스 마케터,오스브이,경기하남시,~ 09/03(목),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54644764,20,FALSE
사람인,컨설팅,전략컨설팅,[제이엘케이]HR Manager 채용 (차장급/팀장급),(주)제이엘케이,서울강남구,~ 09/03(목),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54648482,20,FALSE
사람인,컨설팅,전략컨설팅,2026년 부문별 신입 및 경력사원 공개채용,공간제작소(주),경기화성시,~ 08/07(금),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54419812,25,FALSE
사람인,컨설팅,전략컨설팅,"스크러버 연구개발, 기구설계, 제조, CS, 납품관리, 촉매개발",(주)케이씨이노베이션,경기화성시,~ 08/17(월),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54656698,20,FALSE
사람인,컨설팅,전략컨설팅,주말 사무보조 업무 프리랜서 모집 (직장인 부업 가능),딜라이트메리지,서울영등포구,내일마감,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54389762,20,FALSE
사람인,컨설팅,전략컨설팅,"[썸온 창원본사] 마케팅, 매칭 매니저 모집(입사 지원금有)",에스엔제이썸온,경남창원시 성산구,~ 08/15(토),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54489772,20,FALSE
사람인,컨설팅,전략컨설팅,㈜안목 인터네셔널 경리회계 직원 모집합니다.(부산근무),주식회사안목인터네셔널,부산부산진구,~ 09/21(월),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54545974,25,FALSE
사람인,컨설팅,전략컨설팅,"[R&D 계획 수립, 조사·분석] 신입 및 경력직 연구원 채용",(주)과학기술전략연구소,세종특별자치시,~ 08/07(금),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54604423,25,FALSE
사람인,컨설팅,전략컨설팅,IT 서비스 기획자 경력 채용,(주)지어소프트,서울종로구,~ 09/30(수),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54483688,20,FALSE
사람인,컨설팅,전략컨설팅,[쿠팡 자회사 떠나요] 영업 및 영업관리 (주니어),쿠팡(주),서울성동구,내일마감,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54395772,20,FALSE
사람인,컨설팅,전략컨설팅,[쿠팡] HVA 중/소형 광고영업 담당자 (신입/주니어),쿠팡(주),서울광진구,~ 08/14(금),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54457367,20,FALSE
사람인,컨설팅,전략컨설팅,[쿠팡] 영업관리 담당자 (Account Management) - 4년이하 Junior,쿠팡(주),서울광진구,~ 08/13(목),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54457157,20,FALSE
사람인,컨설팅,전략컨설팅,[쿠팡 자회사 떠나요] 영업 및 영업관리 (경력 3년 이상),쿠팡(주),서울성동구,~ 08/14(금),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54509699,20,FALSE
사람인,컨설팅,전략컨설팅,[쿠팡] 이츠 가맹점 입점 및 양도양수 전환 매니저 (계약직),쿠팡(주),서울강남구,채용시,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54541973,20,FALSE
사람인,컨설팅,전략컨설팅,"[쿠팡] 광고사업부 아웃바운드 마케팅 컨설턴트 (계약직, 재택)",쿠팡(주),서울광진구,~ 08/21(금),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54559542,20,FALSE
사람인,컨설팅,전략컨설팅,[쿠팡] 쿠팡이츠 대전-충청 필드/현장 영업 관리자 (경력),쿠팡(주),대전서구,~ 08/11(화),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54593480,20,FALSE
사람인,컨설팅,전략컨설팅,[쿠팡] 셀러 성장 관리 담당자 (계약직),쿠팡(주),서울광진구,채용시,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54648992,20,FALSE
사람인,컨설팅,전략컨설팅,[쿠팡] 광고사업부 중/대형 광고주 Account Manager,쿠팡(주),서울광진구,채용시,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54660540,20,FALSE
사람인,컨설팅,전략컨설팅,"[바이엘코리아] Customer Squad Lead Korea 2 (부산, 정규직)",바이엘코리아(주),부산남구,~ 08/10(월),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54586664,20,FALSE
사람인,컨설팅,전략컨설팅,[쇼핑엔티] 홈쇼핑 MD 상시채용 공고,(주)티알엔,서울중구,~ 10/02(금),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54633451,20,FALSE
사람인,컨설팅,전략컨설팅,[인천송도/정규직]로봇 및 자동화 설비 전문기업 경력직 채용,(주)휴먼코아,인천연수구,~ 08/15(토),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54481650,20,FALSE
사람인,컨설팅,전략컨설팅,[로봇 솔루션 제공사] 글로벌 로봇전문기업 경력직 채용 (인천),(주)휴먼코아,인천연수구,~ 08/12(수),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54541040,20,FALSE
사람인,컨설팅,전략컨설팅,전력 DX팀 (신입) 채용,송암시스콤(주),경기성남시 분당구,~ 09/01(화),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54638881,20,FALSE
사람인,컨설팅,전략컨설팅,고등 온라인 교육 콘텐츠 기획(수학),메가스터디교육(주),서울서초구,~ 08/25(화),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54575630,20,FALSE
사람인,컨설팅,전략컨설팅,고등 온라인 교육 상품 기획,메가스터디교육(주),서울서초구,~ 08/25(화),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54575687,20,FALSE
사람인,컨설팅,전략컨설팅,[서초구/주3일재택/신입가능] 외국계 기업 정규직 대규모 채용,(주)키스템프그룹,서울서초구,~ 08/18(화),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54638779,20,FALSE
사람인,컨설팅,전략컨설팅,"[신입 연4,600만] 키스템프그룹 마케팅팀(기업영업)",(주)키스템프그룹,서울중구,~ 08/31(월),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54648060,20,FALSE
사람인,컨설팅,전략컨설팅,시스템 구축 프로젝트 분석/설계/개발,(주)휴먼컨설팅그룹,서울서초구,~ 08/28(금),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54603879,20,FALSE
사람인,컨설팅,전략컨설팅,각 부문별 채용,동주에이피(주),인천서해구,~ 08/21(금),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54254285,20,FALSE
사람인,컨설팅,전략컨설팅,AI 솔루션 영업(가산 근무) / 무역실무 및 영업지원(본사),(주)비솔,서울금천구,~ 08/16(일),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54605888,20,FALSE
사람인,컨설팅,전략컨설팅,[다이렉트 결혼준비] 웨딩플래너 채용,(주)다이렉트컴즈,서울강남구,~ 08/09(일),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54421893,25,FALSE
사람인,컨설팅,전략컨설팅,"[부산범일동] 온라인 검색광고 마케터 신입 채용(3,000+성과급)",(주)링크프라이스,부산동구,~ 09/25(금),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54568398,20,FALSE
사람인,컨설팅,전략컨설팅,신젠타코리아 작물보호제 영업 담당자 모집 (전남),신젠타코리아(주),전남광주서구,~ 08/10(월),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54570075,20,FALSE
사람인,컨설팅,전략컨설팅,참빛그룹 본사 인사담당자 경력직 채용 공고,참빛산업(주),서울용산구,~ 08/27(목),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54588090,20,FALSE
사람인,컨설팅,전략컨설팅,[원할머니] 남부사업팀(가맹운영) 경력직 채용 (육아휴직 대체),원앤원(주),대구수성구,채용시,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54648125,20,FALSE
사람인,컨설팅,전략컨설팅,콘텐츠 기획 채용,메가스터디교육(주),서울서초구,~ 08/09(일),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54352747,25,FALSE
사람인,컨설팅,전략컨설팅,[HYBE] 기업 CSR 및 아티스트 사회공헌 실무 담당,(주)하이브,서울용산구,채용시,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54394202,20,FALSE
사람인,컨설팅,전략컨설팅,[HYBE] T&D 교육기획,(주)하이브,서울용산구,~ 09/13(일),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54472317,20,FALSE
사람인,컨설팅,전략컨설팅,[HYBE] HRBP (Jr.),(주)하이브,서울용산구,~ 09/20(일),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54530775,20,FALSE
사람인,컨설팅,전략컨설팅,[HYBE] 지속가능경영(ESG) 실무 담당,(주)하이브,서울용산구,채용시,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54556697,20,FALSE
사람인,컨설팅,전략컨설팅,(주) 오피스디포코리아 HR 조직장 채용,(주) 오피스디포코리아,서울강남구,~ 08/28(금),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54596355,20,FALSE
사람인,컨설팅,전략컨설팅,[HYBE] HRD(교육) 및 OD(조직개발),(주)하이브,서울용산구,채용시,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54617914,20,FALSE
사람인,컨설팅,전략컨설팅,중등 학습관리(교육/기획) 채용,메가스터디교육(주),서울서초구,~ 08/09(일),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54636311,25,FALSE
사람인,컨설팅,전략컨설팅,[에듀윌] 교육사업 입찰·제안·수주 담당 팀원급 (경력직) 모집,(주)에듀윌,서울구로구,~ 08/16(일),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54642872,20,FALSE
사람인,컨설팅,전략컨설팅,[쿠팡로지스틱스서비스] 채용 담당자 모집(helper recruiter),쿠팡로지스틱스서비스(유),서울강남구,~ 08/16(일),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54384899,20,FALSE
사람인,컨설팅,전략컨설팅,[메디힐] 브랜드 마케팅 인턴사원 포지션 채용,엘앤피코스메틱(주),서울강서구,~ 08/11(화),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54607003,20,FALSE
사람인,컨설팅,전략컨설팅,[서초/주3일재택/신입O]외국계 기업 정규직 대규모 채용,(주)키스템프그룹,서울서초구,~ 08/27(목),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54639245,20,FALSE
사람인,컨설팅,전략컨설팅,[종각역/6M] 글로벌 부동산 서비스 기업 Talent Acquisition,(주)맨파워그룹코리아,서울종로구,~ 08/19(수),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54648670,20,FALSE
사람인,컨설팅,전략컨설팅,[미디어윌네트웍스] 신사업 발굴 및 기획 담당,(주)미디어윌네트웍스,서울강남구,내일마감,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54484404,20,FALSE
사람인,컨설팅,전략컨설팅,(주)아이티엠반도체 IT전략혁신팀 채용,(주)아이티엠반도체,충북청주시 청원구,~ 09/19(토),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54515971,20,FALSE
사람인,컨설팅,전략컨설팅,[이지케어텍] HR 인사기획 · 노무 · 평가보상 담당자 채용,이지케어텍(주),서울중구,~ 08/27(목),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54584459,20,FALSE
사람인,컨설팅,전략컨설팅,[KG그룹-KG ICT] IT 구매 담당 채용,케이지아이씨티(주),서울중구,~ 08/13(목),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54603596,20,FALSE
사람인,컨설팅,전략컨설팅,NVIDIA 디지털 트윈(Omniverse) 신규사업 리더 모집,동국시스템즈(주),서울중구,~ 08/16(일),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54649052,20,FALSE
사람인,컨설팅,전략컨설팅,태주공업(주) 생산팀-물류작업자 채용,태주공업(주),인천남동구,상시채용,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54135343,20,FALSE
사람인,컨설팅,전략컨설팅,건강기능식품 미생물 배양 및 의약품 원료 개발 연구원 채용,엔피케이(주),전남광주담양군,~ 09/26(토),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54585470,20,FALSE
사람인,컨설팅,전략컨설팅,지니언스(주) 2026년 공개 채용,지니언스(주),경기안양시 동안구,~ 08/10(월),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54144442,20,FALSE
사람인,컨설팅,전략컨설팅,기획실 채용 (경력),(주)그리티,서울강남구,~ 08/20(목),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54237867,20,FALSE
사람인,컨설팅,전략컨설팅,2026년 (주)삼보첨단소재 기획 부문 신입급 채용,(주)삼보첨단소재,대구달서구,~ 08/15(토),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54481419,20,FALSE
사람인,컨설팅,전략컨설팅,[대졸신입 초봉4천] 솔루션 기술지원 엔지니어 (원주거주),브레인즈컴퍼니(주),강원원주시,~ 08/17(월),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54587751,20,FALSE
사람인,컨설팅,전략컨설팅,[NICE그룹계열사]나이스코어 온라인 마케팅 담당자 채용,(주)아인스미디어,서울금천구,~ 09/02(수),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54635045,20,FALSE
사람인,컨설팅,전략컨설팅,"한양대학교 산학협력단 프로젝트 계약직 채용(사업기획, 마케팅)",한양대학교산학협력단,서울성동구,~ 08/13(목),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54608092,20,FALSE
사람인,컨설팅,전략컨설팅,바이오 기획 채용,현대바이오사이언스(주),서울강서구,채용시,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54131159,20,FALSE
사람인,컨설팅,전략컨설팅,[AI/DX 기업] 본사 AI 혁신 기술전략/거버넌스 담당 채용,(주)사람인에이치에스,서울강남구,채용시,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54207037,20,FALSE
사람인,컨설팅,전략컨설팅,"(주)BGF에코스페셜티 채용(노무, IT 담당자, 연구원)",(주)비지에프에코스페셜티,울산울주군,~ 08/14(금),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54499191,20,FALSE
사람인,컨설팅,전략컨설팅,HRBP (HR Business Partner),(주)핀다,서울강남구,~ 08/18(화),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54506405,20,FALSE
사람인,컨설팅,전략컨설팅,메타넷그룹 HRBP (HR Business Partner),메타넷디지털(주),서울종로구,~ 08/30(일),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54621514,20,FALSE
사람인,컨설팅,전략컨설팅,APT 시행사 개발(주택)사업부 임직원 채용공고,수양종합건설(주),서울구로구,~ 08/10(월),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54628080,20,FALSE
사람인,컨설팅,전략컨설팅,[정규직] 영업기획 담당자 채용,(주)미래이씨피,서울영등포구,~ 08/09(일),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54629159,25,FALSE
사람인,컨설팅,전략컨설팅,2026년 (주)비플 기업영업팀 신입 채용,(주)비플,서울중구,~ 09/03(목),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54648789,20,FALSE
사람인,컨설팅,전략컨설팅,(주)세아FSI 전략기획담당자 경력직 채용,(주)세아에프에스아이,서울중구,채용시,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54656071,20,FALSE
사람인,컨설팅,전략컨설팅,메인비즈협회 혁신성장본부 직원 채용,(사)한국경영혁신중소기업협회,서울종로구,~ 08/16(일),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54584564,20,FALSE
사람인,컨설팅,전략컨설팅,Payroll & 복리후생 담당자 (주니어~과장급),콘센트릭스서비스코리아(유),서울용산구,~ 08/31(월),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54541837,20,FALSE
사람인,컨설팅,전략컨설팅,영업부문 신입/경력 채용,(주)비오더블테크놀로지,경기성남시 분당구,~ 08/18(화),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54644882,20,FALSE
사람인,컨설팅,전략컨설팅,2026년 미래내일일경험(ESG지원형) 오텍캐리어 참여자 모집,대한상공회의소 광주인력개발원,전남광주광산구,~ 08/28(금),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54340131,20,FALSE
사람인,컨설팅,전략컨설팅,[유명외국계중견기업] 사회공헌캠페인기획/PR/SNS 담당 채용,(주)바른인사컨설팅,서울강남구,채용시,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54533528,20,FALSE
사람인,컨설팅,전략컨설팅,[외국계/복리후생 上]Data Support specialist (데이터분석/KPI),(주)바른인사컨설팅,서울강남구,~ 08/11(화),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54573166,20,FALSE
사람인,컨설팅,전략컨설팅,[젠큐릭스] 정보보안 및 IT 인프라 운영 담당자 인재모집,(주)젠큐릭스,서울구로구,~ 08/28(금),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54598466,20,FALSE
사람인,컨설팅,전략컨설팅,"2026 GRAFY 브랜딩, 그래픽, BX, 주니어 및 경력 디자이너 채용",(유) 그래피,서울광진구,~ 09/02(수),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54625540,20,FALSE
사람인,컨설팅,전략컨설팅,삼성엠앤에스 영업관리 부문 신규·경력직 채용,(주)삼성엠앤에스,서울서초구,~ 08/12(수),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54445227,20,FALSE
사람인,컨설팅,전략컨설팅,[서울] 국가 R&D 기획 및 전략 수립 전문가 모집,(주)테크노베이션파트너스,서울송파구,~ 08/22(토),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54548031,20,FALSE
사람인,컨설팅,전략컨설팅,"㈜윕스 특허·기술 조사/분석 연구원 모집 (기계,전자,화학)",(주)윕스,대전유성구,~ 08/09(일),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54573336,25,FALSE
사람인,컨설팅,전략컨설팅,IT 기술영업(제안PM) 경력 채용-그룹웨어 솔루션 제안PM,(주)코비젼,서울강서구,~ 08/17(월),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54645090,20,FALSE
사람인,컨설팅,전략컨설팅,[신입] 클라우드(Cloud) 운영 엔지니어 모집,(주)콘텐츠브릿지,서울강남구,~ 08/19(수),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54507729,20,FALSE
사람인,컨설팅,전략컨설팅,[이모션글로벌] 프로젝트 수행 UI/UX 서비스 기획자 채용 (경력),(주)이모션글로벌,서울강남구,~ 08/20(목),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54519762,20,FALSE
